Provider,inpatient_claims,inpatient_total_reimbursement,inpatient_avg_reimbursement,inpatient_median_reimbursement,inpatient_unique_beneficiaries,avg_length_of_stay,max_length_of_stay,high_cost_inpatient_claims,high_cost_inpatient_rate,outpatient_claims,outpatient_total_reimbursement,outpatient_avg_reimbursement,outpatient_median_reimbursement,outpatient_unique_beneficiaries,high_cost_outpatient_claims,high_cost_outpatient_rate,total_claims,total_reimbursement,avg_reimbursement_per_claim,total_unique_beneficiaries_x,total_unique_beneficiaries_y,total_unique_beneficiaries,claims_per_beneficiary,reimbursement_per_beneficiary,total_high_cost_claims,overall_high_cost_rate,inpatient_claim_mix,outpatient_claim_mix,inpatient_total_deductible,outpatient_total_deductible,total_deductible,avg_diagnosis_codes,avg_procedure_codes,PotentialFraud
PRV56193,,,,,,,,,,14.0,4880.0,348.57142857142856,95.0,12.0,1.0,0.07142857142857142,,,0.0,12,12,12,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV56194,,,,,,,,,,8.0,2170.0,271.25,60.0,5.0,1.0,0.125,,,0.0,5,5,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56196,,,,,,,,,,6.0,740.0,123.33333333333333,60.0,6.0,0.0,0.0,,,0.0,6,6,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56198,,,,,,,,,,21.0,6500.0,309.5238095238095,60.0,12.0,3.0,0.14285714285714285,,,0.0,12,12,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56199,,,,,,,,,,16.0,2600.0,162.5,55.0,13.0,1.0,0.0625,,,0.0,13,13,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56200,,,,,,,,,,58.0,12600.0,217.24137931034483,90.0,41.0,4.0,0.06896551724137931,,,0.0,41,41,41,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56201,,,,,,,,,,3.0,120.0,40.0,40.0,2.0,0.0,0.0,,,0.0,2,2,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56206,,,,,,,,,,31.0,6240.0,201.29032258064515,60.0,30.0,2.0,0.06451612903225806,,,0.0,30,30,30,0.0,0.0,,0.0,0.0,0.0,0.0,80.0,80.0,,,No
PRV56208,,,,,,,,,,67.0,25610.0,382.23880597014926,100.0,66.0,10.0,0.14925373134328357,,,0.0,66,66,66,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56209,,,,,,,,,,189.0,57370.0,303.5449735449736,60.0,186.0,20.0,0.10582010582010581,,,0.0,186,186,186,0.0,0.0,,0.0,0.0,0.0,0.0,330.0,330.0,,,No
PRV56211,,,,,,,,,,83.0,23700.0,285.5421686746988,90.0,83.0,10.0,0.12048192771084337,,,0.0,83,83,83,0.0,0.0,,0.0,0.0,0.0,0.0,410.0,410.0,,,No
PRV56212,,,,,,,,,,17.0,5360.0,315.29411764705884,100.0,17.0,1.0,0.058823529411764705,,,0.0,17,17,17,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56213,,,,,,,,,,643.0,161060.0,250.48211508553655,80.0,355.0,57.0,0.08864696734059098,,,0.0,355,355,355,0.0,0.0,,0.0,0.0,0.0,0.0,1830.0,1830.0,,,No
PRV56214,,,,,,,,,,3.0,710.0,236.66666666666666,100.0,3.0,0.0,0.0,,,0.0,3,3,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56216,,,,,,,,,,481.0,157910.0,328.2952182952183,70.0,352.0,58.0,0.12058212058212059,,,0.0,352,352,352,0.0,0.0,,0.0,0.0,0.0,0.0,1570.0,1570.0,,,No
PRV56217,,,,,,,,,,45.0,9920.0,220.44444444444446,80.0,37.0,3.0,0.06666666666666667,,,0.0,37,37,37,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56222,,,,,,,,,,101.0,24770.0,245.24752475247524,60.0,72.0,10.0,0.09900990099009901,,,0.0,72,72,72,0.0,0.0,,0.0,0.0,0.0,0.0,370.0,370.0,,,No
PRV56228,,,,,,,,,,262.0,65670.0,250.64885496183206,60.0,149.0,26.0,0.09923664122137404,,,0.0,149,149,149,0.0,0.0,,0.0,0.0,0.0,0.0,710.0,710.0,,,No
PRV56229,,,,,,,,,,13.0,4440.0,341.53846153846155,80.0,12.0,1.0,0.07692307692307693,,,0.0,12,12,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56232,,,,,,,,,,35.0,9780.0,279.42857142857144,80.0,34.0,6.0,0.17142857142857143,,,0.0,34,34,34,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56233,,,,,,,,,,98.0,32890.0,335.61224489795916,80.0,42.0,13.0,0.1326530612244898,,,0.0,42,42,42,0.0,0.0,,0.0,0.0,0.0,0.0,110.0,110.0,,,No
PRV56234,,,,,,,,,,70.0,21720.0,310.2857142857143,90.0,56.0,9.0,0.12857142857142856,,,0.0,56,56,56,0.0,0.0,,0.0,0.0,0.0,0.0,80.0,80.0,,,No
PRV56237,,,,,,,,,,198.0,35030.0,176.91919191919192,70.0,131.0,12.0,0.06060606060606061,,,0.0,131,131,131,0.0,0.0,,0.0,0.0,0.0,0.0,600.0,600.0,,,No
PRV56239,,,,,,,,,,125.0,54830.0,438.64,80.0,55.0,25.0,0.2,,,0.0,55,55,55,0.0,0.0,,0.0,0.0,0.0,0.0,340.0,340.0,,,No
PRV56241,,,,,,,,,,140.0,31640.0,226.0,80.0,98.0,12.0,0.08571428571428572,,,0.0,98,98,98,0.0,0.0,,0.0,0.0,0.0,0.0,130.0,130.0,,,No
PRV56245,,,,,,,,,,76.0,13720.0,180.52631578947367,70.0,44.0,5.0,0.06578947368421052,,,0.0,44,44,44,0.0,0.0,,0.0,0.0,0.0,0.0,130.0,130.0,,,No
PRV56248,,,,,,,,,,934.0,283190.0,303.2012847965739,80.0,477.0,115.0,0.12312633832976445,,,0.0,477,477,477,0.0,0.0,,0.0,0.0,0.0,0.0,2290.0,2290.0,,,No
PRV56251,,,,,,,,,,30.0,8950.0,298.3333333333333,75.0,16.0,3.0,0.1,,,0.0,16,16,16,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56252,,,,,,,,,,18.0,5210.0,289.44444444444446,85.0,18.0,1.0,0.05555555555555555,,,0.0,18,18,18,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56255,,,,,,,,,,102.0,38510.0,377.54901960784315,80.0,68.0,17.0,0.16666666666666666,,,0.0,68,68,68,0.0,0.0,,0.0,0.0,0.0,0.0,360.0,360.0,,,No
PRV56258,,,,,,,,,,70.0,26130.0,373.2857142857143,85.0,70.0,10.0,0.14285714285714285,,,0.0,70,70,70,0.0,0.0,,0.0,0.0,0.0,0.0,170.0,170.0,,,No
PRV56261,,,,,,,,,,69.0,24690.0,357.82608695652175,60.0,47.0,9.0,0.13043478260869565,,,0.0,47,47,47,0.0,0.0,,0.0,0.0,0.0,0.0,500.0,500.0,,,No
PRV56262,,,,,,,,,,15.0,3480.0,232.0,90.0,15.0,1.0,0.06666666666666667,,,0.0,15,15,15,0.0,0.0,,0.0,0.0,0.0,0.0,40.0,40.0,,,No
PRV56266,,,,,,,,,,30.0,9640.0,321.3333333333333,65.0,26.0,4.0,0.13333333333333333,,,0.0,26,26,26,0.0,0.0,,0.0,0.0,0.0,0.0,40.0,40.0,,,No
PRV56267,,,,,,,,,,4.0,350.0,87.5,100.0,4.0,0.0,0.0,,,0.0,4,4,4,0.0,0.0,,0.0,0.0,0.0,0.0,60.0,60.0,,,No
PRV56270,,,,,,,,,,1043.0,289970.0,278.01534036433367,70.0,485.0,122.0,0.11697027804410355,,,0.0,485,485,485,0.0,0.0,,0.0,0.0,0.0,0.0,2610.0,2610.0,,,No
PRV56272,,,,,,,,,,22.0,5450.0,247.72727272727272,50.0,14.0,2.0,0.09090909090909091,,,0.0,14,14,14,0.0,0.0,,0.0,0.0,0.0,0.0,190.0,190.0,,,No
PRV56275,,,,,,,,,,80.0,24690.0,308.625,75.0,34.0,9.0,0.1125,,,0.0,34,34,34,0.0,0.0,,0.0,0.0,0.0,0.0,250.0,250.0,,,No
PRV56277,,,,,,,,,,19.0,5470.0,287.89473684210526,70.0,17.0,1.0,0.05263157894736842,,,0.0,17,17,17,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56278,,,,,,,,,,27.0,20910.0,774.4444444444445,100.0,18.0,9.0,0.3333333333333333,,,0.0,18,18,18,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56279,,,,,,,,,,53.0,17770.0,335.2830188679245,70.0,29.0,5.0,0.09433962264150944,,,0.0,29,29,29,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV56280,,,,,,,,,,39.0,8450.0,216.66666666666666,70.0,32.0,3.0,0.07692307692307693,,,0.0,32,32,32,0.0,0.0,,0.0,0.0,0.0,0.0,90.0,90.0,,,No
PRV56281,,,,,,,,,,54.0,24130.0,446.85185185185185,80.0,24.0,10.0,0.18518518518518517,,,0.0,24,24,24,0.0,0.0,,0.0,0.0,0.0,0.0,210.0,210.0,,,No
PRV56282,,,,,,,,,,4.0,500.0,125.0,145.0,4.0,0.0,0.0,,,0.0,4,4,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56283,,,,,,,,,,3.0,2320.0,773.3333333333334,100.0,3.0,1.0,0.3333333333333333,,,0.0,3,3,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56284,,,,,,,,,,67.0,23090.0,344.6268656716418,90.0,37.0,7.0,0.1044776119402985,,,0.0,37,37,37,0.0,0.0,,0.0,0.0,0.0,0.0,110.0,110.0,,,No
PRV56287,,,,,,,,,,107.0,28680.0,268.0373831775701,70.0,83.0,11.0,0.102803738317757,,,0.0,83,83,83,0.0,0.0,,0.0,0.0,0.0,0.0,310.0,310.0,,,No
PRV56290,,,,,,,,,,23.0,11560.0,502.60869565217394,70.0,16.0,5.0,0.21739130434782608,,,0.0,16,16,16,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,10.0,,,No
PRV56291,,,,,,,,,,36.0,13150.0,365.27777777777777,90.0,26.0,5.0,0.1388888888888889,,,0.0,26,26,26,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56293,,,,,,,,,,3.0,430.0,143.33333333333334,10.0,3.0,0.0,0.0,,,0.0,3,3,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56295,,,,,,,,,,4.0,1200.0,300.0,35.0,4.0,1.0,0.25,,,0.0,4,4,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56297,,,,,,,,,,28.0,7140.0,255.0,60.0,23.0,3.0,0.10714285714285714,,,0.0,23,23,23,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56299,,,,,,,,,,5.0,320.0,64.0,30.0,5.0,0.0,0.0,,,0.0,5,5,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56300,,,,,,,,,,8.0,990.0,123.75,65.0,5.0,0.0,0.0,,,0.0,5,5,5,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV56301,,,,,,,,,,3.0,1030.0,343.3333333333333,90.0,3.0,1.0,0.3333333333333333,,,0.0,3,3,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56302,,,,,,,,,,4.0,1500.0,375.0,400.0,4.0,0.0,0.0,,,0.0,4,4,4,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,20.0,,,No
PRV56303,,,,,,,,,,2.0,70.0,35.0,35.0,2.0,0.0,0.0,,,0.0,2,2,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56304,,,,,,,,,,15.0,12660.0,844.0,90.0,13.0,4.0,0.26666666666666666,,,0.0,13,13,13,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV56305,,,,,,,,,,29.0,4200.0,144.82758620689654,70.0,12.0,0.0,0.0,,,0.0,12,12,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56306,,,,,,,,,,7.0,1400.0,200.0,60.0,5.0,0.0,0.0,,,0.0,5,5,5,0.0,0.0,,0.0,0.0,0.0,0.0,80.0,80.0,,,No
PRV56307,,,,,,,,,,12.0,1330.0,110.83333333333333,55.0,12.0,0.0,0.0,,,0.0,12,12,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56308,,,,,,,,,,15.0,5030.0,335.3333333333333,90.0,9.0,3.0,0.2,,,0.0,9,9,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56309,,,,,,,,,,3.0,1320.0,440.0,80.0,3.0,1.0,0.3333333333333333,,,0.0,3,3,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56310,,,,,,,,,,1.0,80.0,80.0,80.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56311,,,,,,,,,,19.0,7670.0,403.6842105263158,100.0,10.0,3.0,0.15789473684210525,,,0.0,10,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV56313,,,,,,,,,,3.0,100.0,33.333333333333336,20.0,3.0,0.0,0.0,,,0.0,3,3,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56314,,,,,,,,,,8.0,3740.0,467.5,250.0,8.0,1.0,0.125,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56316,,,,,,,,,,6.0,4450.0,741.6666666666666,450.0,5.0,2.0,0.3333333333333333,,,0.0,5,5,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56317,,,,,,,,,,2.0,10.0,5.0,5.0,2.0,0.0,0.0,,,0.0,2,2,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56318,,,,,,,,,,1.0,200.0,200.0,200.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56319,,,,,,,,,,13.0,6480.0,498.46153846153845,100.0,12.0,2.0,0.15384615384615385,,,0.0,12,12,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56321,,,,,,,,,,7.0,3910.0,558.5714285714286,100.0,6.0,2.0,0.2857142857142857,,,0.0,6,6,6,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,20.0,,,No
PRV56322,,,,,,,,,,37.0,6800.0,183.78378378378378,70.0,27.0,4.0,0.10810810810810811,,,0.0,27,27,27,0.0,0.0,,0.0,0.0,0.0,0.0,220.0,220.0,,,No
PRV56324,,,,,,,,,,1.0,100.0,100.0,100.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56328,,,,,,,,,,15.0,2100.0,140.0,100.0,13.0,0.0,0.0,,,0.0,13,13,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56330,,,,,,,,,,16.0,3130.0,195.625,80.0,15.0,1.0,0.0625,,,0.0,15,15,15,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56331,,,,,,,,,,1.0,10.0,10.0,10.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56333,,,,,,,,,,42.0,11600.0,276.1904761904762,60.0,33.0,4.0,0.09523809523809523,,,0.0,33,33,33,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56334,,,,,,,,,,8.0,670.0,83.75,60.0,8.0,0.0,0.0,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56337,,,,,,,,,,2.0,180.0,90.0,90.0,2.0,0.0,0.0,,,0.0,2,2,2,0.0,0.0,,0.0,0.0,0.0,0.0,30.0,30.0,,,No
PRV56344,,,,,,,,,,11.0,3520.0,320.0,90.0,10.0,2.0,0.18181818181818182,,,0.0,10,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56345,,,,,,,,,,572.0,134510.0,235.15734265734267,70.0,243.0,54.0,0.0944055944055944,,,0.0,243,243,243,0.0,0.0,,0.0,0.0,0.0,0.0,2140.0,2140.0,,,No
PRV56346,,,,,,,,,,42.0,16050.0,382.14285714285717,90.0,25.0,4.0,0.09523809523809523,,,0.0,25,25,25,0.0,0.0,,0.0,0.0,0.0,0.0,140.0,140.0,,,No
PRV56348,,,,,,,,,,58.0,11200.0,193.10344827586206,70.0,36.0,4.0,0.06896551724137931,,,0.0,36,36,36,0.0,0.0,,0.0,0.0,0.0,0.0,220.0,220.0,,,No
PRV56351,,,,,,,,,,29.0,10920.0,376.55172413793105,80.0,17.0,4.0,0.13793103448275862,,,0.0,17,17,17,0.0,0.0,,0.0,0.0,0.0,0.0,90.0,90.0,,,No
PRV56353,,,,,,,,,,96.0,29340.0,305.625,70.0,46.0,9.0,0.09375,,,0.0,46,46,46,0.0,0.0,,0.0,0.0,0.0,0.0,320.0,320.0,,,No
PRV56357,,,,,,,,,,16.0,1690.0,105.625,60.0,13.0,0.0,0.0,,,0.0,13,13,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56358,,,,,,,,,,4.0,240.0,60.0,60.0,4.0,0.0,0.0,,,0.0,4,4,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56360,,,,,,,,,,78.0,25060.0,321.28205128205127,95.0,34.0,10.0,0.1282051282051282,,,0.0,34,34,34,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,50.0,,,No
PRV56362,,,,,,,,,,60.0,13210.0,220.16666666666666,60.0,51.0,3.0,0.05,,,0.0,51,51,51,0.0,0.0,,0.0,0.0,0.0,0.0,290.0,290.0,,,No
PRV56363,,,,,,,,,,19.0,10420.0,548.421052631579,60.0,8.0,4.0,0.21052631578947367,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,0.0,280.0,280.0,,,No
PRV56364,,,,,,,,,,79.0,31280.0,395.9493670886076,80.0,28.0,12.0,0.1518987341772152,,,0.0,28,28,28,0.0,0.0,,0.0,0.0,0.0,0.0,320.0,320.0,,,No
PRV56366,,,,,,,,,,9.0,1880.0,208.88888888888889,50.0,8.0,1.0,0.1111111111111111,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56367,,,,,,,,,,45.0,10550.0,234.44444444444446,80.0,14.0,2.0,0.044444444444444446,,,0.0,14,14,14,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56369,,,,,,,,,,1.0,80.0,80.0,80.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56370,,,,,,,,,,9.0,1620.0,180.0,100.0,3.0,0.0,0.0,,,0.0,3,3,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56373,,,,,,,,,,1.0,10.0,10.0,10.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56374,,,,,,,,,,25.0,7570.0,302.8,70.0,11.0,4.0,0.16,,,0.0,11,11,11,0.0,0.0,,0.0,0.0,0.0,0.0,390.0,390.0,,,No
PRV56375,,,,,,,,,,54.0,15220.0,281.85185185185185,70.0,29.0,6.0,0.1111111111111111,,,0.0,29,29,29,0.0,0.0,,0.0,0.0,0.0,0.0,390.0,390.0,,,No
PRV56376,,,,,,,,,,20.0,10780.0,539.0,150.0,10.0,1.0,0.05,,,0.0,10,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,70.0,,,No
PRV56377,,,,,,,,,,1.0,60.0,60.0,60.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56378,,,,,,,,,,31.0,4480.0,144.51612903225808,60.0,19.0,0.0,0.0,,,0.0,19,19,19,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56379,,,,,,,,,,53.0,16520.0,311.6981132075472,60.0,26.0,5.0,0.09433962264150944,,,0.0,26,26,26,0.0,0.0,,0.0,0.0,0.0,0.0,60.0,60.0,,,No
PRV56380,,,,,,,,,,21.0,6040.0,287.6190476190476,100.0,10.0,5.0,0.23809523809523808,,,0.0,10,10,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56381,,,,,,,,,,8.0,4720.0,590.0,145.0,1.0,1.0,0.125,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56385,,,,,,,,,,22.0,2770.0,125.9090909090909,35.0,11.0,1.0,0.045454545454545456,,,0.0,11,11,11,0.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,,,No
PRV56387,,,,,,,,,,1.0,90.0,90.0,90.0,1.0,0.0,0.0,,,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56388,,,,,,,,,,7.0,5300.0,757.1428571428571,500.0,6.0,2.0,0.2857142857142857,,,0.0,6,6,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56389,,,,,,,,,,15.0,6520.0,434.6666666666667,90.0,13.0,3.0,0.2,,,0.0,13,13,13,0.0,0.0,,0.0,0.0,0.0,0.0,200.0,200.0,,,No
PRV56391,,,,,,,,,,2.0,150.0,75.0,75.0,2.0,0.0,0.0,,,0.0,2,2,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56393,,,,,,,,,,10.0,2580.0,258.0,200.0,8.0,1.0,0.1,,,0.0,8,8,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56394,,,,,,,,,,32.0,15920.0,497.5,70.0,14.0,7.0,0.21875,,,0.0,14,14,14,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56397,,,,,,,,,,47.0,9600.0,204.25531914893617,80.0,43.0,4.0,0.0851063829787234,,,0.0,43,43,43,0.0,0.0,,0.0,0.0,0.0,0.0,80.0,80.0,,,No
PRV56401,,,,,,,,,,143.0,27390.0,191.53846153846155,60.0,39.0,9.0,0.06293706293706294,,,0.0,39,39,39,0.0,0.0,,0.0,0.0,0.0,0.0,430.0,430.0,,,No
PRV56404,,,,,,,,,,363.0,131660.0,362.69972451790636,70.0,143.0,42.0,0.11570247933884298,,,0.0,143,143,143,0.0,0.0,,0.0,0.0,0.0,0.0,1180.0,1180.0,,,No
PRV56405,,,,,,,,,,60.0,24090.0,401.5,70.0,53.0,9.0,0.15,,,0.0,53,53,53,0.0,0.0,,0.0,0.0,0.0,0.0,260.0,260.0,,,No
PRV56406,,,,,,,,,,201.0,44770.0,222.7363184079602,80.0,72.0,16.0,0.07960199004975124,,,0.0,72,72,72,0.0,0.0,,0.0,0.0,0.0,0.0,870.0,870.0,,,No
PRV56410,,,,,,,,,,350.0,92530.0,264.37142857142857,80.0,172.0,37.0,0.10571428571428572,,,0.0,172,172,172,0.0,0.0,,0.0,0.0,0.0,0.0,1030.0,1030.0,,,No
PRV56413,,,,,,,,,,12.0,8650.0,720.8333333333334,145.0,12.0,3.0,0.25,,,0.0,12,12,12,0.0,0.0,,0.0,0.0,0.0,0.0,30.0,30.0,,,No
PRV56414,,,,,,,,,,27.0,5900.0,218.5185185185185,80.0,26.0,3.0,0.1111111111111111,,,0.0,26,26,26,0.0,0.0,,0.0,0.0,0.0,0.0,200.0,200.0,,,No
PRV56415,,,,,,,,,,41.0,15990.0,390.0,90.0,41.0,5.0,0.12195121951219512,,,0.0,41,41,41,0.0,0.0,,0.0,0.0,0.0,0.0,210.0,210.0,,,No
PRV56417,,,,,,,,,,119.0,20230.0,170.0,70.0,44.0,5.0,0.04201680672268908,,,0.0,44,44,44,0.0,0.0,,0.0,0.0,0.0,0.0,210.0,210.0,,,No
PRV56418,,,,,,,,,,29.0,9790.0,337.58620689655174,90.0,27.0,6.0,0.20689655172413793,,,0.0,27,27,27,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,No
PRV56426,,,,,,,,,,436.0,127230.0,291.8119266055046,80.0,262.0,51.0,0.11697247706422019,,,0.0,262,262,262,0.0,0.0,,0.0,0.0,0.0,0.0,1240.0,1240.0,,,No
PRV56427,,,,,,,,,,23.0,10460.0,454.7826086956522,100.0,20.0,4.0,0.17391304347826086,,,0.0,20,20,20,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,20.0,,,No
PRV56430,,,,,,,,,,38.0,11130.0,292.89473684210526,75.0,36.0,5.0,0.13157894736842105,,,0.0,36,36,36,0.0,0.0,,0.0,0.0,0.0,0.0,90.0,90.0,,,No
PRV56433,,,,,,,,,,121.0,39510.0,326.5289256198347,60.0,114.0,14.0,0.11570247933884298,,,0.0,114,114,114,0.0,0.0,,0.0,0.0,0.0,0.0,460.0,460.0,,,No
PRV56439,,,,,,,,,,443.0,134960.0,304.65011286681715,70.0,237.0,57.0,0.12866817155756208,,,0.0,237,237,237,0.0,0.0,,0.0,0.0,0.0,0.0,1570.0,1570.0,,,No
PRV56440,,,,,,,,,,89.0,29150.0,327.5280898876405,80.0,72.0,11.0,0.12359550561797752,,,0.0,72,72,72,0.0,0.0,,0.0,0.0,0.0,0.0,110.0,110.0,,,No
PRV56441,,,,,,,,,,35.0,3980.0,113.71428571428571,50.0,34.0,1.0,0.02857142857142857,,,0.0,34,34,34,0.0,0.0,,0.0,0.0,0.0,0.0,140.0,140.0,,,No
PRV56444,,,,,,,,,,1317.0,383140.0,290.91875474563403,80.0,790.0,137.0,0.10402429764616553,,,0.0,790,790,790,0.0,0.0,,0.0,0.0,0.0,0.0,4690.0,4690.0,,,Yes
PRV56447,,,,,,,,,,170.0,50870.0,299.2352941176471,75.0,101.0,26.0,0.15294117647058825,,,0.0,101,101,101,0.0,0.0,,0.0,0.0,0.0,0.0,380.0,380.0,,,Yes
PRV56448,,,,,,,,,,584.0,198950.0,340.6678082191781,80.0,315.0,77.0,0.13184931506849315,,,0.0,315,315,315,0.0,0.0,,0.0,0.0,0.0,0.0,2260.0,2260.0,,,No
PRV56451,,,,,,,,,,259.0,72950.0,281.66023166023166,80.0,86.0,27.0,0.10424710424710425,,,0.0,86,86,86,0.0,0.0,,0.0,0.0,0.0,0.0,530.0,530.0,,,No
PRV56453,,,,,,,,,,115.0,43550.0,378.69565217391306,90.0,57.0,15.0,0.13043478260869565,,,0.0,57,57,57,0.0,0.0,,0.0,0.0,0.0,0.0,210.0,210.0,,,No
PRV56454,,,,,,,,,,159.0,43910.0,276.1635220125786,80.0,86.0,15.0,0.09433962264150944,,,0.0,86,86,86,0.0,0.0,,0.0,0.0,0.0,0.0,530.0,530.0,,,No
PRV56455,,,,,,,,,,13.0,4860.0,373.84615384615387,100.0,12.0,1.0,0.07692307692307693,,,0.0,12,12,12,0.0,0.0,,0.0,0.0,0.0,0.0,30.0,30.0,,,No
